3.098335266,40.69004444
6.098335028,19.93937778
9.223008156,19.10288889
12.19070721,17.68884444
15.29895616,13.32413333
18.29645276,6.825244444
21.39973402,10.42586667
24.40322781,8.970177778
27.50218606,6.283777778
30.48976493,1.751066667
33.59408355,1.154577778
36.59307265,2.118044444
39.68997526,-1.332577778
42.69605446,-2.420177778
45.7967577,0.2512
48.78991771,-1.432133333
51.90617871,-2.445911111
54.90714526,-1.046266667
58.00587177,0.652533333
60.99197698,-1.011511111
64.09766793,0.416222222
67.09482265,-1.723644444
70.20557117,-0.426977778
73.22201872,-1.7396
76.29859257,-1.474711111
79.29016829,-0.578933333
82.39348722,-0.953733333
85.39147663,0.228311111
88.48985386,-1.854844444
91.48953509,-0.987111111
94.59578466,-1.290266667
97.59503293,-0.594755556
100.6937613,-0.732444444
103.6907425,0.862577778
106.7986169,-0.004177778
109.7896416,-1.392
112.8964078,-0.620311111
115.8929372,0.103111111
118.9911933,-0.937066667
122.0041361,-0.9572
125.1055279,-0.868666667
128.0925713,0.738844444
131.2597108,-0.187822222
134.1933827,-1.7612
137.3011889,-0.980133333
140.2921879,-1.248622222
143.498137,-0.125866667
146.395385,-0.4748
149.4951334,-0.957377778
152.5006998,-4.120222222
155.5940995,-1.770266667
158.6015706,0.0424
161.6920002,-0.8008
164.6894953,-0.912577778
167.7922838,-0.027866667
170.7958159,0.2948
173.8911121,1.722755556
176.8906467,-1.030222222
179.9954841,0.086666667
182.9960165,1.502
186.10779,-1.7336
189.1020067,0.3408
192.2102489,-2.293777778
195.3107038,-0.121866667
198.3036144,1.065333333
201.3127182,-1.0104
204.3108437,0.805555556
207.4072614,0.5848
210.4985189,2.344044444
213.5037777,0.276577778
216.608146,-1.307244444
219.6078048,2.214977778
222.7016816,1.605288889
225.7102242,-0.154044444
228.7984855,-2.406444444
231.810693,0.804
234.9035532,0.525022222
237.9021344,-0.977777778
241.0148757,-3.828311111
244.0009196,-0.558622222
247.0990243,-1.885955556
250.1079721,-1.737822222
253.2466593,-1.192088889
256.2034638,-0.352177778
259.2987926,-1.172622222
262.2988002,-3.606577778
265.4050057,0.045066667
268.4085722,-0.725511111
271.5019081,-0.043688889
274.4991963,0.9336
277.6004281,-0.857244444
280.59903,-0.881866667
283.7007325,-2.044622222
286.7003231,-1.889866667
289.8025908,0.108355556
292.8027289,-0.920622222
295.9062693,0.2728
298.9039161,-1.292977778
301.9988601,-1.163155556
305.0043452,-0.689644444
308.1115961,0.743333333
311.1136751,-0.446933333
314.222533,0.882
317.2474403,-3.706355556
320.2115564,-0.171955556
323.3179231,-0.915555556
326.4161441,-2.445955556
329.4091742,0.412622222
332.413326,-1.753644444
335.5165365,0.050311111
338.6099012,-0.2364
341.6178927,-1.951377778
344.7117116,-1.465911111
347.711201,-1.860888889
350.7137661,0.384488889
353.8175006,-0.577733333
356.9103596,-1.226888889
359.9093318,-0.5492
363.0191987,-0.907644444
366.0142121,-0.719288889
369.014843,-1.952
372.1107988,-1.256977778
375.259156,-0.629511111
378.2094035,-1.885244444
381.3117332,-1.156755556
384.3167782,-1.470933333
387.411052,-1.9332
390.4122682,0.197244444
393.4822462,-1.416933333
396.4818835,-0.590711111
399.5926852,-1.264488889
402.5826859,-1.082088889
405.6813955,0.422
408.6863568,-0.681733333
411.7830708,0.192666667
414.7810497,0.981244444
417.8819075,-0.575911111
420.8818839,-0.233377778
423.983583,-0.142355556
426.9815619,1.652844444
430.0855074,-0.450577778
433.0844827,-0.985422222
436.1851871,2.149644444
439.2539766,-1.3628
442.2828729,-1.672844444
445.2847695,-0.790488889
448.3944457,-0.653377778
451.3844473,-2.332711111
454.4891438,-1.7184
457.4831295,0.508044444
460.5863791,-0.566266667
463.5843582,-2.306444444
466.6830676,-0.170177778
469.6865721,3.161911111
472.7943659,0.922933333
475.7923453,-0.2336
478.893049,-0.8076
481.8830492,-0.176177778
484.985306,-0.226133333
487.9828258,0.575866667
491.084528,1.716133333
494.084501,0.024844444
497.2472725,0.802533333
500.186409,-0.948666667
503.2843056,-1.846222222
506.2872756,0.859066667
