2.741345406,76.03373333
5.73513937,71.94813333
8.842350245,72.53048889
11.83485436,71.4228
14.82490206,71.37973333
17.92523479,71.18222222
20.92620516,78.22031111
24.02503872,75.6408
27.12651563,75.98826667
30.13468242,72.86995556
33.2264514,73.00666667
36.23839378,69.76937778
39.23044014,67.81368889
42.33766866,67.73573333
45.32839084,69.48226667
48.42610335,70.09244444
51.43656707,67.95591111
54.53246117,67.44435556
57.52619982,66.05866667
60.6249733,68.08035556
63.62751269,63.92551111
66.73632169,61.82631111
69.72494149,61.90142222
72.8269496,63.22204444
75.82557392,63.66866667
78.93993068,63.16657778
81.92499113,63.7504
85.04165292,60.31462222
88.13350201,63.59266667
91.12601948,59.14457778
94.12651277,60.90564444
97.2476871,65.552
100.2324395,67.19035556
103.328671,69.20315556
106.4425097,65.554
109.4375708,61.52413333
112.525387,61.59995556
115.6275985,61.93346667
118.5253642,59.56715556
121.7265401,60.63111111
124.6257832,58.82888889
127.7266271,59.41182222
130.7257357,58.94208889
133.8321376,56.2552
136.9285207,57.16231111
139.926398,55.03026667
142.926424,54.98604444
146.0366988,54.74742222
149.0263364,55.15786667
152.1260438,54.08982222
155.2285056,53.97266667
158.2250745,53.54111111
161.3298187,53.08728889
164.3255129,51.4604
167.4287329,50.37773333
170.440259,48.00288889
173.4342976,50.69208889
176.5430198,52.38404444
179.5257609,53.35208889
182.6275773,55.0196
185.7392993,50.77204444
188.7318127,50.27511111
191.8260012,49.63711111
194.8291569,50.10866667
197.8267684,51.17537778
200.9265413,51.44533333
204.0263839,52.92568889
207.029588,52.4136
210.0266423,50.45493333
213.1283438,49.16111111
216.2335596,48.8564
219.2387013,49.72204444
222.3250642,50.0212
225.3281002,50.28137778
228.3351572,51.83542222
231.4258902,50.69048889
234.5360839,53.05186667
237.5246003,52.66386667
240.6263049,48.75848889
243.6277931,51.30888889
246.7260509,47.59008889
249.7256818,52.98995556
252.8344796,47.45511111
255.8336189,48.81066667
258.925612,50.7312
261.9288795,49.61511111
265.0361335,47.78693333
268.0264983,50.41253333
271.1277869,45.56506667
274.1283963,48.52693333
277.2252109,53.59071111
280.2384207,48.70977778
283.3366861,51.49671111
286.3278601,48.86173333
289.4267054,52.32546667
292.4246831,49.96128889
295.5260198,48.08475556
298.5249946,49.4472
301.5280173,48.78373333
304.6277249,50.8212
307.7350185,49.02608889
310.7255702,52.97271111
313.7321432,50.56288889
316.8458126,49.5796
319.9276485,47.68333333
322.9894583,46.72071111
325.9291708,46.90484444
329.026459,48.21857778
332.0294249,49.26346667
335.1277359,47.56377778
338.2370973,47.9276
341.2351122,49.31346667
344.3261416,52.17822222
347.332226,52.15551111
350.3321998,49.84728889
353.4264982,49.73142222
356.5322323,48.45506667
359.5262232,45.00666667
362.538693,45.17968889
365.6314182,47.97208889
368.7311847,47.65768889
371.7379498,48.1476
374.8309035,50.34711111
377.827105,47.38275556
380.9248977,50.95444444
383.9285061,49.89791111
386.9305384,47.64408889
390.0249102,50.50888889
393.136167,50.18737778
396.1302371,49.97808889
399.2294674,47.46266667
402.2355273,42.71142222
405.3372688,46.656
408.3348236,49.81035556
411.4400716,46.50831111
414.424684,49.89111111
417.5335338,47.36475556
420.5305426,49.75831111
423.6272888,46.59186667
426.6274464,47.73551111
429.7248094,49.66524444
432.736752,51.12288889
435.8324568,50.35635556
438.8270578,50.09311111
441.9329698,50.70684444
444.9299502,47.88368889
448.0273409,49.50133333
451.0303066,50.57
454.1325285,48.11608889
457.1296377,50.42453333
460.2250075,48.31666667
463.2271338,50.69431111
466.3313897,51.76128889
469.3293674,51.97035556
472.4246497,48.88191111
475.4246235,49.7872
478.5248489,48.39168889
481.5409632,49.48511111
484.5340672,47.28715556
487.7245815,44.87155556
490.733314,44.14431111
493.7260392,44.07582222
496.7331696,46.27084444
499.8321066,48.24164444
502.9258726,46.83733333
505.9258456,45.70551111
509.0405135,43.04697778
512.0336189,42.93497778
515.1393101,45.0572
518.128314,43.98093333
521.2251539,44.01586667
524.2271261,40.96653333
527.3379228,41.85217778
530.3333921,40.87835556
533.4277825,40.2576
536.4252684,39.50626667
539.4333723,39.85244444
542.5316381,42.30782222
545.6275356,40.44426667
548.6276436,37.17417778
551.7249527,39.85951111
554.7389655,37.34573333
557.8348143,36.59888889
560.828454,37.12248889
563.9258738,37.6972
566.9244211,39.37151111
570.0332367,38.16408889
573.0358937,37.7144
576.1307619,36.97284444
579.1293385,35.75204444
582.2260547,38.18986667
585.2429819,36.74906667
588.3348446,34.91715556
591.3289571,37.06342222
594.4301717,35.6448
597.4314127,36.70955556
600.5422213,37.64715556
603.535331,36.4004
606.6261454,38.28608889
609.6729965,34.85951111
612.725065,34.29968889
615.7370107,34.83613333
618.7356169,34.388
621.8263826,33.37688889
624.9302237,36.24822222
627.9282668,32.1568
630.9365189,31.43577778
634.0302446,30.53222222
637.1269574,32.28448889
640.1294544,31.78653333
643.2377586,33.08164444
646.2283707,35.67235556
649.3306851,32.46075556
652.3322082,32.79457778
655.428189,31.87048889
658.439749,30.52968889
661.5250173,32.28555556
664.5404856,31.22222222
667.6243067,30.3348
670.6260016,29.81168889
673.7243953,31.01382222
676.7254422,28.29333333
679.8381922,31.96102222
682.8312142,30.43182222
685.9275851,30.70142222
688.9291511,28.07946667
692.0428743,27.06946667
695.0262189,29.88511111
698.1265762,28.85448889
701.1255841,30.62302222
704.2353985,28.19208889
707.2358913,30.13466667
710.3331294,29.3812
713.3281391,28.4056
716.4296279,29.44271111
719.4301155,27.43
722.5245032,28.93333333
725.5250554,29.99155556
728.6247978,29.53173333
731.7430973,31.45875556
734.7411242,30.19364444
737.7247002,31.99471111
740.826019,29.27084444
743.8241167,28.53915556
746.9299812,29.58973333
749.9279623,28.06586667
753.0356407,27.12751111
756.0282629,27.63577778
759.1265547,26.41617778
762.124665,27.81031111
765.2264078,27.98204444
768.2359629,28.24102222
771.3307967,27.09964444
774.3249779,24.79004444
777.4266825,26.19275556
780.4284914,27.5928
783.5487809,26.27262222
786.5373015,27.64666667
789.6355891,26.08186667
792.6307421,24.37506667
795.7406099,26.12124444
798.7427657,26.80893333
801.8280704,25.30906667
804.8255713,25.85204444
807.9457583,24.72306667
810.9354124,24.76533333
814.0361161,27.49897778
817.035651,24.39324444
820.1263812,25.04817778
823.1284335,24.20555556
826.2362392,25.44191111
829.2267594,23.40822222
832.3280261,22.60711111
835.3390098,24.68333333
838.4254112,24.43497778
841.4365246,22.21035556
844.5258572,21.82591111
847.5368721,24.46751111
850.626606,25.88208889
853.6285782,24.47
856.7252698,21.77782222
859.7243652,24.06573333
862.8316131,23.16488889
865.8267345,22.65515556
868.9274697,21.45973333
871.9332323,23.03106667
875.0395033,20.71715556
878.0329468,20.26666667
881.1302354,21.18088889
884.1262214,19.77448889
887.2339995,19.74324444
890.2241294,21.77266667
893.3354001,21.47422222
896.327529,21.60644444
899.4313037,21.75506667
902.4243736,21.6976
905.5356131,21.81497778
