,t,ramp,trans_pd,mzi_pd
0,-0.0060550588,-0.189409045,0.18663654899999998,1.31547744
1,-0.006053938799999999,-0.189409045,0.18530991600000002,1.34120608
2,-0.0060528188,-0.173328643,0.18530991600000002,1.39266336
3,-0.0060516988,-0.173328643,0.18530991600000002,1.43125632
4,-0.0060505787999999994,-0.189409045,0.183983283,1.49557792
5,-0.0060494588,-0.18136884400000003,0.183983283,1.52130656
6,-0.0060483388,-0.189409045,0.183983283,1.62422112
7,-0.0060472187999999994,-0.189409045,0.183983283,1.70140704
8,-0.0060460988,-0.189409045,0.18530991600000002,1.76572864
9,-0.0060449788,-0.18136884400000003,0.18530991600000002,1.8686432
10,-0.0060438587999999994,-0.18136884400000003,0.18265665,1.9329648
11,-0.0060427388,-0.18136884400000003,0.183983283,2.0230150399999998
12,-0.0060416188,-0.18136884400000003,0.18530991600000002,2.11306528
13,-0.0060404987999999995,-0.173328643,0.18663654899999998,2.20311552
14,-0.0060393788,-0.189409045,0.18530991600000002,2.28030144
15,-0.0060382588,-0.173328643,0.183983283,2.3703516799999997
16,-0.0060371387999999995,-0.19744924600000002,0.183983283,2.43467328
17,-0.0060360188,-0.189409045,0.18265665,2.52472352
18,-0.0060348988,-0.189409045,0.18265665,2.5761808
19,-0.0060337787999999995,-0.189409045,0.18265665,2.6147737600000003
20,-0.0060326588,-0.18136884400000003,0.18265665,2.66623104
21,-0.0060315388,-0.189409045,0.18265665,2.69195968
22,-0.0060304187999999995,-0.189409045,0.183983283,2.73055264
23,-0.0060292988,-0.189409045,0.18265665,2.75628128
24,-0.0060281788,-0.189409045,0.18265665,2.7691456
25,-0.0060270587999999995,-0.189409045,0.181330017,2.75628128
26,-0.0060259388,-0.189409045,0.18265665,2.75628128
27,-0.0060248188,-0.189409045,0.18265665,2.7434169600000002
28,-0.0060236987999999995,-0.189409045,0.18265665,2.7434169600000002
29,-0.0060225788,-0.18136884400000003,0.181330017,2.67909536
30,-0.0060214588,-0.18136884400000003,0.18265665,2.67909536
31,-0.0060203387999999995,-0.189409045,0.18265665,2.6405024
32,-0.0060192188,-0.18136884400000003,0.181330017,2.60190944
33,-0.0060180988,-0.19744924600000002,0.18265665,2.55045216
34,-0.0060169787999999995,-0.19744924600000002,0.18265665,2.48613056
35,-0.0060158588,-0.173328643,0.181330017,2.4475376
36,-0.0060147388,-0.189409045,0.18265665,2.383216
37,-0.0060136187999999995,-0.189409045,0.18265665,2.3188944
38,-0.0060124988,-0.189409045,0.18265665,2.26743712
39,-0.0060113788,-0.19744924600000002,0.181330017,2.15165824
40,-0.0060102587999999995,-0.18136884400000003,0.181330017,2.061608
41,-0.0060091388,-0.19744924600000002,0.181330017,1.9972864000000001
42,-0.0060080188,-0.189409045,0.18265665,1.90723616
43,-0.0060068987999999995,-0.18136884400000003,0.181330017,1.81718592
44,-0.0060057788,-0.189409045,0.181330017,1.74
45,-0.0060046588,-0.18136884400000003,0.181330017,1.6756784
46,-0.0060035387999999995,-0.18136884400000003,0.18265665,1.59849248
47,-0.0060024188,-0.19744924600000002,0.181330017,1.52130656
48,-0.0060012988,-0.189409045,0.18265665,1.44412064
49,-0.0060001787999999995,-0.189409045,0.183983283,1.36693472
50,-0.0059990588,-0.19744924600000002,0.18265665,1.32834176
51,-0.0059979388,-0.189409045,0.18265665,1.27688448
52,-0.0059968187999999995,-0.189409045,0.181330017,1.25115584
53,-0.0059956988,-0.189409045,0.181330017,1.2125628800000001
54,-0.0059945788,-0.18136884400000003,0.18265665,1.23829152
55,-0.0059934587999999995,-0.189409045,0.18265665,1.2125628800000001
56,-0.0059923388,-0.19744924600000002,0.183983283,1.23829152
57,-0.0059912188,-0.189409045,0.18265665,1.27688448
58,-0.0059900987999999995,-0.189409045,0.181330017,1.2897488
59,-0.0059889788,-0.189409045,0.181330017,1.34120608
60,-0.0059878588,-0.18136884400000003,0.18265665,1.43125632
61,-0.0059867387999999995,-0.189409045,0.183983283,1.49557792
62,-0.0059856188,-0.19744924600000002,0.18265665,1.50844224
63,-0.0059844988,-0.18136884400000003,0.18265665,1.57276384
64,-0.0059833787999999995,-0.19744924600000002,0.18530991600000002,1.68854272
65,-0.0059822588,-0.189409045,0.183983283,1.71427136
66,-0.0059811388,-0.189409045,0.183983283,1.79145728
67,-0.0059800187999999995,-0.19744924600000002,0.183983283,1.8686432
68,-0.0059788988,-0.189409045,0.183983283,1.94582912
69,-0.0059777788,-0.189409045,0.183983283,2.0230150399999998
70,-0.0059766587999999995,-0.19744924600000002,0.183983283,2.08733664
71,-0.0059755388,-0.189409045,0.18530991600000002,2.13879392
72,-0.0059744188,-0.189409045,0.18265665,2.22884416
73,-0.0059732987999999996,-0.19744924600000002,0.18663654899999998,2.28030144
74,-0.0059721788,-0.189409045,0.183983283,2.35748736
75,-0.0059710588,-0.16528844200000004,0.183983283,2.43467328
76,-0.0059699387999999996,-0.18136884400000003,0.18530991600000002,2.49899488
77,-0.0059688188,-0.18136884400000003,0.18265665,2.53758784
78,-0.0059676988,-0.18136884400000003,0.183983283,2.6147737600000003
79,-0.0059665787999999996,-0.19744924600000002,0.18530991600000002,2.62763808
80,-0.0059654588,-0.19744924600000002,0.18530991600000002,2.67909536
81,-0.0059643388,-0.19744924600000002,0.18530991600000002,2.704824
82,-0.0059632188,-0.18136884400000003,0.183983283,2.7434169600000002
83,-0.005962098799999999,-0.189409045,0.18663654899999998,2.73055264
84,-0.0059609788,-0.189409045,0.18663654899999998,2.75628128
85,-0.0059598588,-0.19744924600000002,0.18530991600000002,2.7434169600000002
86,-0.005958738799999999,-0.173328643,0.18530991600000002,2.71768832
87,-0.0059576188,-0.189409045,0.183983283,2.71768832
88,-0.0059564988,-0.19744924600000002,0.18530991600000002,2.67909536
89,-0.005955378799999999,-0.189409045,0.18530991600000002,2.6405024
90,-0.0059542588,-0.19744924600000002,0.18663654899999998,2.55045216
91,-0.0059531388,-0.189409045,0.18530991600000002,2.49899488
92,-0.005952018799999999,-0.189409045,0.18663654899999998,2.46040192
93,-0.0059508988,-0.18136884400000003,0.18663654899999998,2.35748736
94,-0.0059497788,-0.189409045,0.18663654899999998,2.29316576
95,-0.005948658799999999,-0.18136884400000003,0.18663654899999998,2.1902512
96,-0.0059475388,-0.19744924600000002,0.18663654899999998,2.13879392
97,-0.0059464188,-0.18136884400000003,0.18663654899999998,2.04874368
98,-0.005945298799999999,-0.189409045,0.18663654899999998,1.9972864000000001
99,-0.0059441788,-0.19744924600000002,0.18530991600000002,1.88150752
100,-0.0059430588,-0.19744924600000002,0.18663654899999998,1.8043216
101,-0.005941938799999999,-0.189409045,0.187963182,1.71427136
102,-0.0059408188,-0.19744924600000002,0.18663654899999998,1.64994976
103,-0.0059396988,-0.19744924600000002,0.18530991600000002,1.59849248
104,-0.005938578799999999,-0.189409045,0.18530991600000002,1.5470352
105,-0.0059374588,-0.19744924600000002,0.18663654899999998,1.49557792
106,-0.0059363388,-0.189409045,0.18530991600000002,1.44412064
107,-0.005935218799999999,-0.189409045,0.187963182,1.39266336
108,-0.0059340988,-0.189409045,0.18663654899999998,1.3540704
109,-0.0059329788,-0.189409045,0.18663654899999998,1.31547744
110,-0.005931858799999999,-0.19744924600000002,0.18530991600000002,1.2897488
111,-0.0059307388,-0.19744924600000002,0.18663654899999998,1.25115584
112,-0.0059296188,-0.189409045,0.18663654899999998,1.23829152
