,t,ramp,trans_pd,mzi_pd
0,-0.00575753884,-1.9880650000000002,0.0383103,0.0540264
1,-0.005756418839999999,-2.028266,0.0383103,0.0540264
2,-0.00575529884,-2.028266,0.03871231,0.0580465
3,-0.00575417884,-2.068467,0.03871231,0.0701068
4,-0.005753058839999999,-1.9880650000000002,0.03911432,0.0701068
5,-0.00575193884,-2.028266,0.03871231,0.0741269
6,-0.00575081884,-2.028266,0.03871231,0.078147
7,-0.005749698839999999,-1.9880650000000002,0.03911432,0.078147
8,-0.00574857884,-2.028266,0.0383103,0.078147
9,-0.00574745884,-2.028266,0.0383103,0.08417714999999999
10,-0.005746338839999999,-2.028266,0.03911432,0.08216709999999999
11,-0.00574521884,-2.028266,0.0383103,0.08216709999999999
12,-0.00574409884,-2.068467,0.0383103,0.0902073
13,-0.005742978839999999,-2.068467,0.03911432,0.08819725
14,-0.00574185884,-1.9880650000000002,0.0383103,0.08819725
15,-0.00574073884,-1.9880650000000002,0.0383103,0.09221735
16,-0.005739618839999999,-1.9880650000000002,0.03911432,0.09221735
17,-0.00573849884,-1.9880650000000002,0.03911432,0.0902073
18,-0.00573737884,-1.9880650000000002,0.03911432,0.0942274
19,-0.005736258839999999,-2.028266,0.03750628,0.0942274
20,-0.00573513884,-2.028266,0.03750628,0.09623745
21,-0.00573401884,-2.068467,0.03911432,0.10025755
22,-0.005732898839999999,-2.028266,0.03871231,0.10025755
23,-0.00573177884,-1.9880650000000002,0.0383103,0.10025755
24,-0.00573065884,-2.028266,0.0383103,0.1022676
25,-0.005729538839999999,-2.028266,0.03871231,0.10025755
26,-0.00572841884,-2.108668,0.03871231,0.0982475
27,-0.00572729884,-1.947864,0.03750628,0.0982475
28,-0.005726178839999999,-2.028266,0.03951633,0.0942274
29,-0.00572505884,-1.9880650000000002,0.03871231,0.0982475
30,-0.00572393884,-1.9880650000000002,0.03790829,0.09221735
31,-0.005722818839999999,-2.028266,0.03790829,0.0982475
32,-0.00572169884,-1.9880650000000002,0.03951633,0.0982475
33,-0.00572057884,-1.9880650000000002,0.03911432,0.09623745
34,-0.005719458839999999,-2.028266,0.03790829,0.09623745
35,-0.00571833884,-2.028266,0.03790829,0.0982475
36,-0.00571721884,-2.068467,0.03911432,0.0982475
37,-0.005716098839999999,-2.068467,0.03790829,0.0942274
38,-0.00571497884,-1.9880650000000002,0.03871231,0.08819725
39,-0.00571385884,-1.9880650000000002,0.0383103,0.08819725
40,-0.0057127388399999994,-2.068467,0.03911432,0.08015705
41,-0.00571161884,-2.068467,0.03871231,0.078147
42,-0.00571049884,-1.9880650000000002,0.03871231,0.078147
43,-0.0057093788399999994,-2.028266,0.03911432,0.06809674999999998
44,-0.00570825884,-2.028266,0.03871231,0.07211685000000001
45,-0.00570713884,-2.028266,0.03871231,0.0741269
46,-0.0057060188399999994,-1.9880650000000002,0.03911432,0.06809674999999998
47,-0.00570489884,-2.068467,0.03871231,0.0701068
48,-0.00570377884,-2.028266,0.03871231,0.0660867
49,-0.0057026588399999995,-2.028266,0.03991834,0.06407664999999999
50,-0.00570153884,-2.028266,0.0383103,0.0620666
51,-0.00570041884,-2.028266,0.0383103,0.0580465
52,-0.0056992988399999995,-1.9880650000000002,0.0383103,0.06407664999999999
53,-0.00569817884,-2.108668,0.0383103,0.05603644999999999
54,-0.00569705884,-1.9880650000000002,0.0383103,0.0580465
55,-0.0056959388399999995,-2.028266,0.03911432,0.05603644999999999
56,-0.00569481884,-2.028266,0.03871231,0.0540264
57,-0.00569369884,-2.028266,0.03951633,0.050006300000000004
58,-0.0056925788399999995,-2.068467,0.03871231,0.04397614999999999
59,-0.00569145884,-2.068467,0.0383103,0.04799624999999999
60,-0.00569033884,-2.068467,0.0383103,0.03995604999999999
61,-0.0056892188399999995,-2.068467,0.04032035,0.035935949999999994
62,-0.00568809884,-2.028266,0.03991834,0.03995604999999999
63,-0.00568697884,-2.028266,0.0383103,0.03794600000000001
64,-0.0056858588399999995,-2.028266,0.03871231,0.03995604999999999
65,-0.00568473884,-2.028266,0.0383103,0.03794600000000001
66,-0.00568361884,-2.068467,0.0383103,0.03995604999999999
67,-0.0056824988399999995,-1.9880650000000002,0.03871231,0.03794600000000001
68,-0.00568137884,-2.068467,0.03911432,0.03794600000000001
69,-0.00568025884,-1.9880650000000002,0.03871231,0.03794600000000001
70,-0.0056791388399999995,-2.068467,0.03871231,0.03995604999999999
